instruct.started,instruct.stopped,session,participant,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trial,s1,s2,s3,im1,im2,im3,thanks.started,thanks.stopped
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,142.5158,144.8832,left,1.8211,,0,68,68,68,1,68,50,25,10,s_50_r_2.png,s_25_r_5.png,s_10_r_4.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,144.8839,146.2181,right,0.7977,,0,69,69,69,1,69,25,10,5,s_25_r_9.png,s_10_r_9.png,s_5_r_5.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,146.2197,148.2696,right,1.5235,,0,70,70,70,1,70,10,25,60,s_10_r_5.png,s_25_r_9.png,s_60_r_9.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,148.2709,150.1382,right,1.3365,,0,71,71,71,1,71,25,15,10,s_25_r_1.png,s_15_r_2.png,s_10_r_8.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,150.1396,151.4889,left,0.8052,,0,72,72,72,1,72,50,40,15,s_50_r_2.png,s_40_r_7.png,s_15_r_5.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,151.4906,153.4241,left,1.3938,,0,73,73,73,1,73,40,25,20,s_40_r_5.png,s_25_r_6.png,s_20_r_5.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,153.4251,156.6769,left,2.7164,,0,74,74,74,1,74,40,20,5,s_40_r_2.png,s_20_r_5.png,s_5_r_7.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,156.6783,158.5451,right,1.3457,,0,75,75,75,1,75,15,20,25,s_15_r_8.png,s_20_r_5.png,s_25_r_2.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,158.5466,160.0631,left,0.9768,,0,76,76,76,1,76,15,20,33,s_15_r_2.png,s_20_r_3.png,s_33_r_7.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,160.0646,162.0151,left,1.4106,,0,77,77,77,1,77,10,15,40,s_10_r_10.png,s_15_r_8.png,s_40_r_5.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,162.017,163.8329,right,1.2726,,0,78,78,78,1,78,10,15,50,s_10_r_1.png,s_15_r_10.png,s_50_r_8.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,163.834,165.4675,right,1.091,,0,79,79,79,1,79,50,20,15,s_50_r_6.png,s_20_r_5.png,s_15_r_8.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,165.4688,167.9534,left,1.9614,,0,80,80,80,1,80,40,33,15,s_40_r_9.png,s_33_r_6.png,s_15_r_7.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,167.955,169.9215,right,1.425,,0,81,81,81,1,81,40,50,60,s_40_r_7.png,s_50_r_5.png,s_60_r_8.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,169.9233,171.1556,right,0.6904,,0,82,82,82,1,82,10,20,50,s_10_r_7.png,s_20_r_1.png,s_50_r_7.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,171.157,172.524,right,0.8281,,0,83,83,83,1,83,50,15,5,s_50_r_8.png,s_15_r_4.png,s_5_r_10.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,172.525,174.5249
